1842,34
1842,36.8
1842,36.2
1842,44.9
1842,41.4
1842,34.2
1842,21
1842,44.4
1842,30.6
1842,63.5
1842,67.5
1842,29.3
1843,22.2
1843,5.9
1843,13.9
1843,15.8
1843,35.1
1843,17.6
1843,15.9
1843,19.6
1843,6.9
1843,8.9
1843,31.7
1843,21.2
1844,15.7
1844,24.5
1844,22.5
1844,34.6
1844,19.2
1844,6.2
1844,35.2
1844,39.7
1844,11.6
1844,35.9
1844,17.9
1844,36
1845,42.8
1845,72.8
1845,72.1
1845,95
1845,79.7
1845,51.8
1845,51
1845,53.9
1845,49.3
1845,67.8
1845,65.7
1845,99.5
1846,64.6
1846,84.9
1846,106.5
1846,115.5
1846,99.9
1846,108.4
1846,77.5
1846,91.3
1846,178.6
1846,93.4
1846,100.6
1846,109.1
1847,104.4
1847,74.9
1847,143
1847,74.6
1847,125.7
1847,142.2
1847,87.1
1847,234.3
1847,268.2
1847,300.6
1847,231.5
1847,182.6
1848,265.2
1848,186.4
1848,181.2
1848,178.6
1848,170.5
1848,214.9
1848,232
1848,220.9
1848,167.3
1848,220.6
1848,191
1848,265.8
1849,298.3
1849,250.3
1849,182.7
1849,194.7
1849,153.2
1849,154.2
1849,148.2
1849,128.6
1849,178
1849,135.7
1849,188.2
1849,184.3
1850,148.2
1850,169.8
1850,156.8
1850,83.8
1850,117
1850,133
1850,74.3
1850,117
1850,163.7
1850,134.9
1850,104.1
1850,115.9
1851,143.5
1851,200.1
1851,122.8
1851,107.3
1851,118.9
1851,120
1851,68.6
1851,109
1851,128.9
1851,118.7
1851,96.8
1851,135.5
1852,129.9
1852,126.2
1852,116.2
1852,124.3
1852,104.3
1852,89
1852,80
1852,75.3
1852,71.2
1852,127.9
1852,103.1
1852,86.1
1853,77.9
1853,81.5
1853,71.6
1853,90.4
1853,65.9
1853,76
1853,87.2
1853,95.8
1853,63.7
1853,80.5
1853,54.7
1853,44.5
1854,29.3
1854,38
1854,39.4
1854,50.3
1854,45.6
1854,40.1
1854,35.5
1854,30.1
1854,42.6
1854,24.1
1854,53.5
1854,41.1
1855,23.4
1855,21.6
1855,33
1855,8.4
1855,17.3
1855,10
1855,0.7
1855,5.9
1855,0
1855,18.3
1855,7.9
1855,5.8
1856,1
1856,9.3
1856,0.7
1856,12.4
1856,0
1856,9.8
1856,8.8
1856,11.3
1856,8.4
1856,8.5
1856,14.7
1856,13.7
1857,26
1857,14.2
1857,10
1857,21.1
1857,54.2
1857,30.5
1857,42.2
1857,32
1857,80.6
1857,77.1
1857,59.6
1857,70.7
1858,74.2
1858,66.3
1858,109.2
1858,72.8
1858,78.6
1858,84.5
1858,107.7
1858,104.9
1858,152.2
1858,173.2
1858,98.6
1858,127
1859,159
1859,166.4
1859,171.5
1859,162.9
1859,172.8
1859,165.2
1859,180.7
1859,203
1859,200.9
1859,217.8
1859,184.6
1859,153.9
1860,156.6
1860,167.9
1860,188
1860,135.7
1860,203.5
1860,206.3
1860,221.9
1860,190.5
1860,175.2
1860,171.1
1860,186
1860,181.7
1861,118.5
1861,147.5
1861,192
1861,187.1
1861,107.8
1861,167.5
1861,148.2
1861,156.7
1861,151.9
1861,127.7
1861,102
1861,152.8
1862,119.9
1862,122.4
1862,82.7
1862,102.1
1862,122.4
1862,159.7
1862,139.5
1862,118.7
1862,126.4
1862,79.8
1862,96
1862,77.6
1863,91.8
1863,107.7
1863,126
1863,77.1
1863,102.1
1863,77.6
1863,62
1863,91.3
1863,41.7
1863,75.7
1863,71.6
1863,78.1
1864,109.7
1864,89.5
1864,125.9
1864,68.1
1864,77.1
1864,109.9
1864,103.8
1864,104.1
1864,54.2
1864,64.4
1864,109.3
1864,54.3
1865,92.5
1865,74.6
1865,75
1865,55.9
1865,65.6
1865,63.8
1865,50.8
1865,71.8
1865,41
1865,32.5
1865,46.7
1865,24.3
1866,60
1866,72.9
1866,46.6
1866,33.5
1866,24.6
1866,31.4
1866,17.6
1866,24.2
1866,13.9
1866,26.8
1866,17.2
1866,2.9
1867,0
1867,1.4
1867,17.4
